KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
092130220,2,那須塩原市,共墾社,0,,,621,316,305,277
092130230,2,那須塩原市,下厚崎,0,,,1386,696,690,580
092130240,2,那須塩原市,上厚崎,0,,,4432,2209,2223,1815
092130250,2,那須塩原市,埼玉,0,,,5743,2742,3001,2190
092130260,2,那須塩原市,鳥野目,0,,,115,58,57,40
092130270,2,那須塩原市,小結,0,,,98,44,54,39
092130281,2,那須塩原市,美原町,0,,,453,226,227,184
092130282,2,那須塩原市,東原,0,,,2866,1419,1447,1100
092130290,2,那須塩原市,渡辺,0,,,37,20,17,15
092130300,2,那須塩原市,越堀,0,,,382,191,191,126
092130310,2,那須塩原市,寺子,0,,,732,377,355,267
092130320,2,那須塩原市,鍋掛,0,,,5187,2541,2646,1973
092130330,2,那須塩原市,野間,0,,,349,175,174,108
092130340,2,那須塩原市,大原間,0,,,1008,479,529,405
092130350,2,那須塩原市,東小屋,0,,,1088,555,533,525
092130360,2,那須塩原市,山中新田,0,,,110,58,52,37
092130370,2,那須塩原市,上大塚新田,0,,,63,37,26,25
092130380,2,那須塩原市,佐野,0,,,621,305,316,245
092130390,2,那須塩原市,三本木,0,,,231,106,125,88
092130400,2,那須塩原市,木曾畑中,0,,,51,27,24,17
092130410,2,那須塩原市,沼野田和,0,,,366,180,186,141
092130420,2,那須塩原市,下中野,0,,,353,168,185,109
092130430,2,那須塩原市,島方,0,,,1494,725,769,602
092130440,2,那須塩原市,上中野,0,,,277,135,142,73
092130450,2,那須塩原市,笹沼,0,,,247,122,125,84
092130460,2,那須塩原市,北和田,0,,,299,151,148,92
092130470,2,那須塩原市,波立,0,,,167,84,83,61
092130480,2,那須塩原市,中内,0,,,100,53,47,25
092130490,2,那須塩原市,鹿野崎,0,,,140,73,67,63
092130500,2,那須塩原市,無栗屋,0,,,157,84,73,56
092130510,2,那須塩原市,上郷屋,0,,,101,53,48,47
092130520,2,那須塩原市,唐杉,0,,,168,87,81,56
092130530,2,那須塩原市,塩野崎,0,,,182,85,97,62
092130540,2,那須塩原市,北弥六,0,,,1227,602,625,448
092130550,2,那須塩原市,前弥六,0,,,234,108,126,92
092130560,2,那須塩原市,沓掛,0,,,786,403,383,309
092130570,2,那須塩原市,塩野崎新田,0,,,215,91,124,55
092130580,2,那須塩原市,高林,0,,,842,425,417,287
092130590,2,那須塩原市,箕輪,0,,,217,114,103,72
092130600,2,那須塩原市,洞島,0,,,82,42,40,27
092130610,2,那須塩原市,箭坪,0,,,88,44,44,38
092130620,2,那須塩原市,木綿畑,0,,,319,163,156,110
092130630,2,那須塩原市,湯宮,0,,,117,56,61,40
092130640,2,那須塩原市,鴫内,0,,,204,109,95,80
092130650,2,那須塩原市,百村,0,,,621,299,322,182
092130660,2,那須塩原市,油井,0,,,46,23,23,17
092130670,2,那須塩原市,亀山,0,,,13,7,6,5
092130680,2,那須塩原市,細竹,0,,,47,24,23,21
092130690,2,那須塩原市,西岩崎,0,,,169,82,87,87
092130700,2,那須塩原市,板室,0,,,137,61,76,56
092130710,2,那須塩原市,戸田,0,,,781,399,382,297
092130720,2,那須塩原市,青木,0,,,1744,913,831,668
092130730,2,那須塩原市,東豊浦,0,,,449,234,215,235
092130740,2,那須塩原市,豊浦中町,0,,,297,151,146,148
092130750,2,那須塩原市,豊浦町,0,,,309,145,164,148
092130760,2,那須塩原市,末広町,0,,,538,270,268,249
092130770,2,那須塩原市,清住町,0,,,488,226,262,195
092130780,2,那須塩原市,新緑町,0,,,742,359,383,339
092130790,2,那須塩原市,松浦町,0,,,672,323,349,267
092130800,2,那須塩原市,阿波町,0,,,650,317,333,275
092130810,2,那須塩原市,新町,0,,,425,199,226,182
092130820,2,那須塩原市,西新町,0,,,736,370,366,297
092130830,2,那須塩原市,豊住町,0,,,287,207,80,204
092130840,2,那須塩原市,並木町,0,,,373,180,193,131
092130850,2,那須塩原市,若草町,0,,,1344,667,677,554
092130860,3,那須塩原市,大原間西,0,,,430,214,216,204
09213086001,4,那須塩原市,大原間西一丁目,0,,,238,117,121,112
09213086002,4,那須塩原市,大原間西二丁目,0,,,192,97,95,92
092130870,3,那須塩原市,方京,0,,,892,462,430,397
09213087001,4,那須塩原市,方京一丁目,0,,,249,124,125,102
09213087002,4,那須塩原市,方京二丁目,0,,,239,136,103,151
09213087003,4,那須塩原市,方京三丁目,0,,,404,202,202,144
092130880,2,那須塩原市,前弥六南町,0,,,193,99,94,69
092130890,3,那須塩原市,沓掛,0,,,788,401,387,334
09213089001,4,那須塩原市,沓掛一丁目,0,,,188,97,91,92
09213089002,4,那須塩原市,沓掛二丁目,0,,,414,205,209,164
09213089003,4,那須塩原市,沓掛三丁目,0,,,186,99,87,78
092130900,2,那須塩原市,永田町,0,,,269,126,143,121
092130910,2,那須塩原市,扇町,0,,,372,173,199,179
092130920,2,那須塩原市,あたご町,0,,,103,52,51,47
092130930,2,那須塩原市,西大和,0,,,567,284,283,291
092130940,2,那須塩原市,西原町,0,,,433,217,216,196
092130950,2,那須塩原市,五軒町,0,,,500,260,240,244
092130960,2,那須塩原市,西栄町,0,,,451,209,242,191
092130970,2,那須塩原市,東町,0,,,295,143,152,127
092130980,2,那須塩原市,西朝日町,0,,,1045,545,500,537
092130990,2,那須塩原市,南町,0,,,741,370,371,364
092131000,2,那須塩原市,西幸町,0,,,431,218,213,191
092131010,3,那須塩原市,下永田,0,,,4651,2366,2285,1945
09213101001,4,那須塩原市,下永田一丁目,0,,,437,235,202,232
09213101002,4,那須塩原市,下永田二丁目,0,,,442,227,215,169
09213101003,4,那須塩原市,下永田三丁目,0,,,669,353,316,325
09213101004,4,那須塩原市,下永田四丁目,0,,,392,183,209,155
09213101005,4,那須塩原市,下永田五丁目,0,,,678,341,337,319
09213101006,4,那須塩原市,下永田六丁目,0,,,833,421,412,289
09213101007,4,那須塩原市,下永田七丁目,0,,,973,486,487,350
09213101008,4,那須塩原市,下永田八丁目,0,,,227,120,107,106
092131020,3,那須塩原市,緑,0,,,1327,662,665,494
09213102001,4,那須塩原市,緑一丁目,0,,,805,408,397,302
09213102002,4,那須塩原市,緑二丁目,0,,,522,254,268,192
092131030,2,那須塩原市,二つ室,0,,,1444,715,729,541
092131040,2,那須塩原市,北二つ室,0,,,401,196,205,198
092131050,2,那須塩原市,一区町,0,,,3219,1625,1594,1287
092131060,2,那須塩原市,二区町,0,,,2480,1265,1215,996
092131070,2,那須塩原市,三区町,0,,,2464,1236,1228,968
092131080,2,那須塩原市,四区町,0,,,1281,666,615,505
092131090,2,那須塩原市,千本松,0,,,21,12,9,17
092131100,2,那須塩原市,上赤田,0,,,486,220,266,166
092131110,2,那須塩原市,北赤田,0,,,460,220,240,171
092131120,2,那須塩原市,東赤田,0,,,692,335,357,252
092131130,2,那須塩原市,南赤田,0,,,500,243,257,208
092131140,2,那須塩原市,西赤田,0,,,460,232,228,160
092131150,3,那須塩原市,三島,0,,,1796,907,889,691
09213115001,4,那須塩原市,三島一丁目,0,,,348,171,177,130
09213115002,4,那須塩原市,三島二丁目,0,,,567,303,264,238
09213115003,4,那須塩原市,三島三丁目,0,,,349,177,172,124
09213115004,4,那須塩原市,三島四丁目,0,,,259,121,138,109
09213115005,4,那須塩原市,三島五丁目,0,,,273,135,138,90
092131160,3,那須塩原市,東三島,0,,,3545,1745,1800,1583
09213116001,4,那須塩原市,東三島一丁目,0,,,259,117,142,103
09213116002,4,那須塩原市,東三島二丁目,0,,,446,228,218,242
09213116003,4,那須塩原市,東三島三丁目,0,,,655,325,330,313
09213116004,4,那須塩原市,東三島四丁目,0,,,559,279,280,232
09213116005,4,那須塩原市,東三島五丁目,0,,,866,421,445,395
09213116006,4,那須塩原市,東三島六丁目,0,,,760,375,385,298
092131170,3,那須塩原市,西三島,0,,,3772,1914,1858,1625
09213117001,4,那須塩原市,西三島一丁目,0,,,684,347,337,309
09213117002,4,那須塩原市,西三島二丁目,0,,,633,322,311,264
09213117003,4,那須塩原市,西三島三丁目,0,,,595,304,291,240
09213117004,4,那須塩原市,西三島四丁目,0,,,359,192,167,193
09213117005,4,那須塩原市,西三島五丁目,0,,,494,254,240,219
09213117006,4,那須塩原市,西三島六丁目,0,,,626,298,328,238
09213117007,4,那須塩原市,西三島七丁目,0,,,381,197,184,162
092131180,3,那須塩原市,太夫塚,0,,,2877,1494,1383,1254
09213118001,4,那須塩原市,太夫塚一丁目,0,,,711,383,328,315
09213118002,4,那須塩原市,太夫塚二丁目,0,,,728,371,357,353
09213118003,4,那須塩原市,太夫塚三丁目,0,,,395,198,197,164
09213118004,4,那須塩原市,太夫塚四丁目,0,,,496,253,243,192
09213118005,4,那須塩原市,太夫塚五丁目,0,,,407,214,193,168
09213118006,4,那須塩原市,太夫塚六丁目,0,,,140,75,65,62
092131190,3,那須塩原市,南郷屋,0,,,1875,1003,872,909
09213119001,4,那須塩原市,南郷屋一丁目,0,,,527,301,226,278
09213119002,4,那須塩原市,南郷屋二丁目,0,,,465,237,228,226
09213119003,4,那須塩原市,南郷屋三丁目,0,,,197,96,101,84
09213119004,4,那須塩原市,南郷屋四丁目,0,,,566,308,258,274
09213119005,4,那須塩原市,南郷屋五丁目,0,,,120,61,59,47
092131200,2,那須塩原市,睦,0,,,362,198,164,181
092131210,2,那須塩原市,新南,0,,,1600,799,801,693
092131220,2,那須塩原市,高柳,0,,,824,398,426,321
092131230,2,那須塩原市,西富山,0,,,694,337,357,272
092131240,2,那須塩原市,井口,0,,,2784,1366,1418,1162
092131250,2,那須塩原市,西遅沢,0,,,132,63,69,59
092131260,2,那須塩原市,東遅沢,0,,,144,71,73,41
092131270,2,那須塩原市,関根,0,,,83,44,39,31
092131280,2,那須塩原市,東関根,0,,,115,54,61,36
092131290,2,那須塩原市,槻沢,0,,,696,349,347,263
092131300,2,那須塩原市,石林,0,,,2130,1075,1055,875
092131310,2,那須塩原市,湯本塩原,0,,,85,45,40,55
092131320,2,那須塩原市,上塩原,0,,,175,83,92,82
092131330,2,那須塩原市,中塩原,0,,,278,134,144,124
092131340,2,那須塩原市,塩原,0,,,1346,662,684,652
092131350,2,那須塩原市,関谷,0,,,1754,875,879,674
092131360,2,那須塩原市,下田野,0,,,501,228,273,192
092131370,2,那須塩原市,金沢,0,,,393,205,188,146
092131380,2,那須塩原市,宇都野,0,,,367,182,185,142
092131390,2,那須塩原市,下大貫,0,,,227,111,116,82
092131400,2,那須塩原市,上大貫,0,,,407,207,200,134
092131410,2,那須塩原市,高阿津,0,,,125,62,63,42
092131420,2,那須塩原市,遅野沢,0,,,121,66,55,45
092131430,2,那須塩原市,蟇沼,0,,,82,42,40,34
092131440,2,那須塩原市,折戸,0,,,111,48,63,48
092131450,2,那須塩原市,上横林,0,,,212,105,107,90
092131460,2,那須塩原市,横林,0,,,201,98,103,90
092131470,2,那須塩原市,接骨木,0,,,423,217,206,172
09214,1,さくら市,,0,,,44513,23102,21411,16370
092140011,2,さくら市,氏家,0,,,13356,6687,6669,5134
092140012,3,さくら市,卯の里,0,,,1363,726,637,714
09214001201,4,さくら市,卯の里一丁目,0,,,414,223,191,226
09214001202,4,さくら市,卯の里二丁目,0,,,241,136,105,148
09214001203,4,さくら市,卯の里三丁目,0,,,395,215,180,198
09214001204,4,さくら市,卯の里四丁目,0,,,132,67,65,65
09214001205,4,さくら市,卯の里五丁目,0,,,181,85,96,77
092140020,2,さくら市,桜野,0,,,2455,1220,1235,913
092140030,2,さくら市,大中,0,,,149,82,67,59
092140040,2,さくら市,上阿久津,0,,,3008,1544,1464,1142
092140050,2,さくら市,草川,0,,,2745,1320,1425,1176
092140060,2,さくら市,押上,0,,,776,404,372,246
092140070,2,さくら市,蒲須坂,0,,,903,464,439,370
092140080,2,さくら市,長久保,0,,,429,223,206,137
092140091,2,さくら市,馬場,0,,,2750,1374,1376,1058
092140092,3,さくら市,北草川,0,,,483,256,227,201
09214009201,4,さくら市,北草川一丁目,0,,,155,79,76,66
09214009202,4,さくら市,北草川二丁目,0,,,328,177,151,135
092140100,2,さくら市,富野岡,0,,,275,144,131,93
092140110,2,さくら市,向河原,0,,,621,283,338,147
092140120,2,さくら市,松島,0,,,150,70,80,48
092140130,2,さくら市,箱森新田,0,,,352,176,176,122
092140140,2,さくら市,松山新田,0,,,254,114,140,75
092140150,2,さくら市,松山,0,,,345,176,169,118
092140160,2,さくら市,狭間田,0,,,1682,854,828,602
092140170,2,さくら市,鍛冶ケ沢,0,,,336,162,174,36
092140180,2,さくら市,上野,0,,,500,268,232,186
092140190,2,さくら市,柿木沢,0,,,597,290,307,196
092140200,2,さくら市,氏家新田,0,,,237,123,114,74
092140210,2,さくら市,葛城,0,,,685,349,336,235
092140221,3,さくら市,フィオーレ喜連川,0,,,855,432,423,390
09214022101,4,さくら市,フィオーレ喜連川一丁目,0,,,79,38,41,36
09214022102,4,さくら市,フィオーレ喜連川二丁目,0,,,97,55,42,48
09214022103,4,さくら市,フィオーレ喜連川三丁目,0,,,296,159,137,134
09214022104,4,さくら市,フィオーレ喜連川四丁目,0,,,226,109,117,98
09214022105,4,さくら市,フィオーレ喜連川五丁目,0,,,157,71,86,74
092140222,3,さくら市,喜連川,0,,,5007,3231,1776,1460
09214022201,4,さくら市,喜連川,0,,,809,419,390,313
09214022202,4,さくら市,喜連川,0,,,981,477,504,399
09214022203,4,さくら市,喜連川,0,,,2981,2224,757,666
09214022204,4,さくら市,喜連川,0,,,236,111,125,82
092140231,3,さくら市,桜ヶ丘,0,,,275,140,135,126
09214023101,4,さくら市,桜ヶ丘一丁目,0,,,170,84,86,78
09214023102,4,さくら市,桜ヶ丘二丁目,0,,,10,6,4,5
09214023103,4,さくら市,桜ヶ丘三丁目,0,,,95,50,45,43
092140232,2,さくら市,鷲宿,0,,,751,387,364,244
092140240,2,さくら市,小入,0,,,151,69,82,53
092140250,2,さくら市,早乙女,0,,,418,211,207,141
092140260,2,さくら市,上河戸,0,,,407,213,194,143
092140270,3,さくら市,下河戸,0,,,601,304,297,198
09214027001,4,さくら市,下河戸,0,,,282,153,129,107
09214027002,4,さくら市,下河戸,0,,,319,151,168,91
092140280,2,さくら市,南和田,0,,,201,104,97,60
092140290,2,さくら市,金枝,0,,,372,179,193,126
092140300,2,さくら市,鹿子畑,0,,,513,258,255,178
092140310,2,さくら市,穂積,0,,,511,265,246,169
09215,1,那須烏山市,,0,,,24875,12379,12496,9186
092150010,3,那須烏山市,中央,0,,,1101,507,594,456
09215001001,4,那須烏山市,中央一丁目,0,,,469,221,248,196
09215001002,4,那須烏山市,中央二丁目,0,,,366,172,194,150
09215001003,4,那須烏山市,中央三丁目,0,,,266,114,152,110
092150020,3,那須烏山市,金井,0,,,762,367,395,323
09215002001,4,那須烏山市,金井一丁目,0,,,389,190,199,158
09215002002,4,那須烏山市,金井二丁目,0,,,373,177,196,165
092150030,3,那須烏山市,南,0,,,1039,499,540,371
09215003001,4,那須烏山市,南一丁目,0,,,805,388,417,265
09215003002,4,那須烏山市,南二丁目,0,,,234,111,123,106
092150040,2,那須烏山市,初音,0,,,449,202,247,205
092150050,3,那須烏山市,旭,0,,,1064,554,510,422
09215005001,4,那須烏山市,旭一丁目,0,,,615,327,288,237
09215005002,4,那須烏山市,旭二丁目,0,,,449,227,222,185
092150060,2,那須烏山市,城東,0,,,283,132,151,135
092150070,2,那須烏山市,城山,0,,,-,-,-,-
092150080,2,那須烏山市,愛宕台,0,,,28,17,11,13
092150090,2,那須烏山市,表,0,,,15,10,5,6
092150100,2,那須烏山市,神長,0,,,780,373,407,317
092150110,2,那須烏山市,滝,0,,,129,60,69,46
092150120,2,那須烏山市,野上,0,,,1844,889,955,722
092150130,2,那須烏山市,向田,0,,,567,285,282,192
092150140,2,那須烏山市,落合,0,,,112,52,60,42
092150150,2,那須烏山市,宮原,0,,,256,132,124,102
092150160,2,那須烏山市,上境,0,,,864,451,413,319
092150170,2,那須烏山市,下境,0,,,538,282,256,196
092150180,2,那須烏山市,小原沢,0,,,96,53,43,37
092150190,2,那須烏山市,小木須,0,,,341,170,171,111
092150200,2,那須烏山市,横枕,0,,,128,66,62,40
092150210,2,那須烏山市,大木須,0,,,228,119,109,91
092150220,2,那須烏山市,大沢,0,,,212,108,104,71
092150230,2,那須烏山市,興野,0,,,1010,497,513,365
092150240,2,那須烏山市,滝田,0,,,961,430,531,270
092150250,2,那須烏山市,中山,0,,,381,198,183,128
092150260,2,那須烏山市,谷浅見,0,,,674,331,343,222
092150270,2,那須烏山市,大桶,0,,,691,364,327,261
092150280,2,那須烏山市,白久,0,,,87,50,37,34
092150290,2,那須烏山市,田野倉,0,,,582,290,292,237
092150300,2,那須烏山市,岩子,0,,,36,18,18,11
092150310,2,那須烏山市,小倉,0,,,790,406,384,287
092150320,2,那須烏山市,宇井,0,,,99,50,49,32
092150330,2,那須烏山市,大金,0,,,589,280,309,221
092150340,2,那須烏山市,東原,0,,,236,128,108,80
092150350,2,那須烏山市,小河原,0,,,62,32,30,18
092150360,2,那須烏山市,高瀬,0,,,219,108,111,73
092150370,2,那須烏山市,大里,0,,,228,118,110,82
092150380,2,那須烏山市,小塙,0,,,166,80,86,60
092150390,2,那須烏山市,森田,0,,,269,129,140,96
092150400,2,那須烏山市,曲田,0,,,87,43,44,35
092150410,2,那須烏山市,曲畑,0,,,425,219,206,170
092150420,2,那須烏山市,八ケ代,0,,,392,198,194,136
092150430,2,那須烏山市,福岡,0,,,301,160,141,106
092150440,2,那須烏山市,鴻野山,0,,,746,369,377,270
092150450,2,那須烏山市,小白井,0,,,157,76,81,53
092150460,2,那須烏山市,熊田,0,,,553,272,281,207
092150470,2,那須烏山市,月次,0,,,422,215,207,183
092150480,2,那須烏山市,南大和久,0,,,806,444,362,285
092150490,2,那須烏山市,藤田,0,,,461,227,234,169
092150500,2,那須烏山市,三箇,0,,,960,459,501,307
092150510,2,那須烏山市,上川井,0,,,246,129,117,84
092150520,2,那須烏山市,下川井,0,,,519,260,259,162
092150530,2,那須烏山市,志鳥,0,,,884,471,413,325
09216,1,下野市,,0,,,59507,29453,30054,23497
092160011,2,下野市,薬師寺,0,,,3785,1817,1968,1458
092160012,3,下野市,祇園,0,,,4365,2090,2275,1984
09216001201,4,下野市,祇園一丁目,0,,,550,275,275,297
09216001202,4,下野市,祇園二丁目,0,,,1351,632,719,616
09216001203,4,下野市,祇園三丁目,0,,,1084,499,585,459
09216001204,4,下野市,祇園四丁目,0,,,438,207,231,196
09216001205,4,下野市,祇園五丁目,0,,,942,477,465,416
092160013,3,下野市,緑,0,,,4514,2311,2203,1973
09216001301,4,下野市,緑一丁目,0,,,350,188,162,158
09216001302,4,下野市,緑二丁目,0,,,876,444,432,378
09216001303,4,下野市,緑三丁目,0,,,616,310,306,260
09216001304,4,下野市,緑四丁目,0,,,806,411,395,340
09216001305,4,下野市,緑五丁目,0,,,975,495,480,427
09216001306,4,下野市,緑六丁目,0,,,891,463,428,410
092160020,2,下野市,成田,0,,,160,86,74,53
092160030,2,下野市,町田,0,,,212,106,106,62
092160040,2,下野市,谷地賀,0,,,306,149,157,94
092160050,2,下野市,下文狹,0,,,83,43,40,30
092160060,2,下野市,田中,0,,,198,103,95,65
092160070,2,下野市,仁良川,0,,,3108,1550,1558,1113
092160080,2,下野市,本吉田,0,,,484,249,235,159
092160090,2,下野市,絹板,0,,,376,187,189,122
092160100,2,下野市,下坪山,0,,,650,327,323,207
092160110,2,下野市,上坪山,0,,,154,82,72,53
092160120,2,下野市,東根,0,,,158,84,74,42
092160130,2,下野市,磯部,0,,,275,139,136,76
092160140,2,下野市,上川島中川島,0,,,132,69,63,40
092160150,2,下野市,上吉田,0,,,132,76,56,43
092160160,2,下野市,三王山,0,,,471,233,238,166
092160171,2,下野市,大松山,0,,,187,92,95,81
092160172,2,下野市,石橋,0,,,5654,2825,2829,2324
092160180,2,下野市,上大領,0,,,1265,629,636,501
092160190,2,下野市,中大領,0,,,264,125,139,85
092160200,2,下野市,東前原,0,,,85,41,44,30
092160210,2,下野市,下大領,0,,,202,100,102,73
092160220,2,下野市,下石橋,0,,,1448,667,781,651
092160230,2,下野市,上古山,0,,,1644,796,848,563
092160240,2,下野市,下古山,0,,,3769,1929,1840,1523
092160250,2,下野市,下長田,0,,,388,184,204,150
092160260,2,下野市,上台,0,,,238,117,121,81
092160270,2,下野市,細谷,0,,,231,117,114,75
092160280,2,下野市,橋本,0,,,295,153,142,99
092160290,3,下野市,大光寺,0,,,1083,536,547,411
09216029001,4,下野市,大光寺一丁目,0,,,527,256,271,203
09216029002,4,下野市,大光寺二丁目,0,,,556,280,276,208
092160300,3,下野市,花の木,0,,,849,421,428,316
09216030001,4,下野市,花の木一丁目,0,,,272,133,139,102
09216030002,4,下野市,花の木二丁目,0,,,174,90,84,64
09216030003,4,下野市,花の木三丁目,0,,,403,198,205,150
092160311,3,下野市,小金井,0,,,4411,2184,2227,1700
09216031101,4,下野市,小金井一丁目,0,,,1112,543,569,447
09216031102,4,下野市,小金井二丁目,0,,,673,328,345,231
09216031103,4,下野市,小金井三丁目,0,,,664,332,332,242
09216031104,4,下野市,小金井四丁目,0,,,685,335,350,275
09216031105,4,下野市,小金井五丁目,0,,,696,339,357,271
09216031106,4,下野市,小金井六丁目,0,,,581,307,274,234
092160312,2,下野市,小金井,0,,,2763,1335,1428,1092
092160320,2,下野市,笹原,0,,,535,274,261,184
092160330,2,下野市,箕輪,0,,,377,174,203,92
092160340,2,下野市,川中子,0,,,2377,1165,1212,890
092160350,2,下野市,国分寺,0,,,721,383,338,223
092160361,3,下野市,烏ケ森,0,,,758,364,394,326
09216036101,4,下野市,烏ケ森一丁目,0,,,562,271,291,240
09216036102,4,下野市,烏ケ森二丁目,0,,,196,93,103,86
092160362,2,下野市,柴,0,,,2431,1198,1233,804
092160370,3,下野市,駅東,0,,,3023,1512,1511,1476
09216037001,4,下野市,駅東一丁目,0,,,506,250,256,301
09216037002,4,下野市,駅東二丁目,0,,,231,117,114,126
09216037003,4,下野市,駅東三丁目,0,,,404,229,175,231
09216037004,4,下野市,駅東四丁目,0,,,517,257,260,227
09216037005,4,下野市,駅東五丁目,0,,,609,295,314,299
09216037006,4,下野市,駅東六丁目,0,,,392,187,205,155
09216037007,4,下野市,駅東七丁目,0,,,364,177,187,137
092160380,3,下野市,医大前,0,,,1332,630,702,672
09216038001,4,下野市,医大前一丁目,0,,,378,177,201,181
09216038002,4,下野市,医大前二丁目,0,,,178,98,80,88
09216038003,4,下野市,医大前三丁目,0,,,285,127,158,153
09216038004,4,下野市,医大前四丁目,0,,,491,228,263,250
092160390,2,下野市,南半田,0,,,14,5,9,4
092160400,2,下野市,文教,0,,,988,464,524,403
092160410,2,下野市,文教,0,,,738,385,353,246
092160420,2,下野市,文教,0,,,654,325,329,230
092160430,2,下野市,下古山,0,,,375,203,172,142
092160440,2,下野市,下古山,0,,,412,191,221,160
092160450,2,下野市,下古山,0,,,433,228,205,150
09301,1,上三川町,,0,,,30806,15842,14964,11544
093010010,2,上三川町,大字上三川,0,,,5750,2839,2911,2233
093010020,2,上三川町,大字上蒲生,0,,,3623,1822,1801,1367
093010030,2,上三川町,大字下蒲生,0,,,265,134,131,77
093010040,2,上三川町,大字五分一,0,,,372,188,184,102
093010050,2,上三川町,大字三村,0,,,331,169,162,118
093010060,2,上三川町,大字坂上,0,,,444,235,209,155
093010070,2,上三川町,大字三本木,0,,,123,61,62,40
093010080,2,上三川町,大字上郷,0,,,1263,624,639,404
093010090,2,上三川町,大字西蓼沼,0,,,389,204,185,125
093010100,2,上三川町,大字東蓼沼,0,,,449,209,240,159
093010110,2,上三川町,大字東汗,0,,,386,191,195,129
093010120,2,上三川町,大字上文挾,0,,,134,68,66,38
093010130,2,上三川町,大字西木代,0,,,135,70,65,42
093010140,2,上三川町,大字西汗,0,,,3953,1973,1980,1300
093010150,2,上三川町,大字磯岡,0,,,246,118,128,76
093010160,2,上三川町,大字大山,0,,,557,269,288,191
093010171,2,上三川町,天神町,0,,,807,412,395,389
093010172,2,上三川町,大字多功,0,,,2216,1122,1094,790
093010180,2,上三川町,大字梁,0,,,387,204,183,121
093010190,2,上三川町,大字川中子,0,,,423,215,208,137
093010200,2,上三川町,大字下神主,0,,,369,170,199,112
093010210,2,上三川町,大字上神主,0,,,147,74,73,47
093010220,2,上三川町,大字石田,0,,,866,439,427,285
093010230,2,上三川町,大字鞘堂,0,,,174,87,87,63
093010250,2,上三川町,大字ゆうきが丘,0,,,2132,1074,1058,713
093010260,3,上三川町,しらさぎ,0,,,4865,2871,1994,2331
09301026001,4,上三川町,しらさぎ一丁目,0,,,1164,606,558,502
09301026002,4,上三川町,しらさぎ二丁目,0,,,1043,544,499,391
09301026003,4,上三川町,しらさぎ三丁目,0,,,2658,1721,937,1438
09342,1,益子町,,0,,,21898,10871,11027,7813
093420010,2,益子町,大字益子,0,,,4410,2146,2264,1676
093420020,2,益子町,大字生田目,0,,,505,261,244,171
093420030,2,益子町,大字塙,0,,,5461,2706,2755,1889
093420040,2,益子町,大字上大羽,0,,,814,404,410,305
093420050,2,益子町,大字下大羽,0,,,317,163,154,109
093420060,2,益子町,大字長堤,0,,,686,343,343,242
093420070,2,益子町,大字上山,0,,,584,299,285,190
093420080,2,益子町,大字前沢,0,,,766,384,382,266
093420090,2,益子町,大字山本,0,,,845,445,400,261
093420100,2,益子町,大字大郷戸,0,,,59,26,33,22
093420110,2,益子町,大字小泉,0,,,335,163,172,109
093420120,2,益子町,大字梅ケ内,0,,,26,15,11,9
093420130,2,益子町,大字本沼,0,,,132,57,75,41
093420140,2,益子町,大字東田井,0,,,771,386,385,291
093420160,2,益子町,大字七井,0,,,2302,1145,1157,891
093420170,2,益子町,大字大沢,0,,,1985,981,1004,691
093420180,2,益子町,大字北中,0,,,471,243,228,138
093420190,2,益子町,大字小宅,0,,,381,189,192,128
093420200,2,益子町,大字芦沼,0,,,440,214,226,162
093420210,2,益子町,大字大平,0,,,145,71,74,60
093420220,2,益子町,城内坂,0,,,132,67,65,45
093420230,2,益子町,七井中央,0,,,331,163,168,117
09343,1,茂木町,,0,,,11891,5872,6019,4458
093430010,3,茂木町,大字茂木,0,,,2143,1030,1113,869
09343001001,4,茂木町,大字茂木,0,,,73,36,37,32
09343001002,4,茂木町,大字茂木,0,,,54,23,31,19
09343001003,4,茂木町,大字茂木,0,,,78,34,44,37
09343001004,4,茂木町,大字茂木,0,,,77,36,41,30
09343001005,4,茂木町,大字茂木,0,,,103,49,54,40
09343001006,4,茂木町,大字茂木,0,,,113,55,58,51
09343001007,4,茂木町,大字茂木,0,,,154,70,84,59
09343001008,4,茂木町,大字茂木,0,,,78,39,39,32
09343001009,4,茂木町,大字茂木,0,,,172,85,87,72
09343001010,4,茂木町,大字茂木,0,,,70,32,38,31
09343001011,4,茂木町,大字茂木,0,,,39,17,22,14
09343001012,4,茂木町,大字茂木,0,,,44,23,21,16
09343001013,4,茂木町,大字茂木,0,,,187,94,93,76
09343001014,4,茂木町,大字茂木,0,,,73,40,33,30
09343001015,4,茂木町,大字茂木,0,,,56,28,28,23
09343001016,4,茂木町,大字茂木,0,,,122,57,65,55
09343001017,4,茂木町,大字茂木,0,,,8,3,5,5
09343001018,4,茂木町,大字茂木,0,,,82,33,49,23
09343001019,4,茂木町,大字茂木,0,,,104,50,54,48
09343001020,4,茂木町,大字茂木,0,,,152,72,80,60
09343001021,4,茂木町,大字茂木,0,,,95,48,47,38
09343001022,4,茂木町,大字茂木,0,,,11,6,5,5
09343001023,4,茂木町,大字茂木,0,,,186,91,95,64
09343001024,4,茂木町,大字茂木,0,,,12,9,3,9
093430020,3,茂木町,大字神井,0,,,177,91,86,65
09343002021,4,茂木町,大字神井,0,,,105,52,53,34
